cpf|nome|data_nascimento|sexo|convenio|logradouro|numero|bairro|cidade|estado|data_cadastro|pais_cadastro
02638954160|Heloísa Aragão|31/05/1990|Fem|AMIL|Chácara Souza|32.0|Santa Isabel|Azevedo do Campo|MT|1992-11-10 02:12:40|Br
60718492501|João Guilherme Moraes|13/03/2012|Masc|AMIL|Distrito Cavalcanti|163.0|Milionario|das Neves|PR|1990-04-10 03:47:38|Br
62519708476|Bárbara Cardoso|30/05/1985|Fem|AMIL|Viela da Costa|113.0|Vila Maloca|Costa|DF|2018-08-15 22:19:08|Br
46937281013|Dra. Maria Clara Moura|09/01/1977|Fem|AMIL|Fazenda Duarte|288.0|Cdi Jatoba|Souza|MA|2017-08-19 16:15:23|Br
60237518490|Caroline da Conceição|07/02/1987|Fem|AMIL|Jardim Jesus|681.0|Barroca|Freitas do Amparo|PR|1987-10-29 05:58:57|Br
86574319200|Alícia Monteiro|19/04/1982|Fem|AMIL|Campo de da Rocha|845.0|Boa Vista|Cavalcanti de Pinto|MT|1975-01-14 06:35:45|Br
15937602803|Luiz Gustavo Caldeira|20/12/2018|Masc|AMIL|Fazenda Maria Julia Caldeira|115.0|Boa Viagem|Porto|AM|1990-05-23 13:10:39|Br
41680359215|Gabriela Moraes|30/01/2015|Fem|AMIL|Área Letícia Aragão|245.0|Cardoso|Ferreira|AM|2012-07-05 09:03:45|Br
41539087620|Mirella Oliveira|28/02/1976|Fem|AMIL|Núcleo de da Luz|395.0|Lagoa|Correia da Mata|MT|2016-12-27 13:04:26|Br
16593287059|Luana Moreira|05/04/2002|Fem|AMIL|Lagoa Carolina Barbosa|791.0|Vila Santa Rosa|da Conceição das Flores|MT|1982-04-09 18:54:24|Br
14928630769|Otávio das Neves|19/04/2008|Masc|AMIL|Parque Rodrigues|661.0|Granja Werneck|Gomes|PE|1980-08-17 13:08:51|Br
49738201640|Luana Pires|17/06/2021|Fem|AMIL|Vereda Moura|155.0|Novo Aarão Reis|Santos Alegre|AP|1989-10-31 15:23:56|Br
35641702943|Anthony Dias|01/09/1997|Masc|AMIL|Distrito Enzo Gabriel Farias|21.0|Apolonia|Melo|AL|2020-10-26 10:28:43|Br
38045167262|Marcos Vinicius Ramos|26/07/1998|Masc|AMIL|Passarela de Cardoso|328.0|São Gonçalo|da Rocha|MS|2017-02-03 07:36:07|Br
05821749611|Dr. Luiz Otávio Moraes|27/05/1989|Masc|AMIL|Área Fernanda Gonçalves|64.0|Santa Cruz|Dias|AC|1974-05-22 01:39:07|Br
71985620430|Davi Lucca da Rosa|05/03/1972|Masc|AMIL|Trecho Jesus|664.0|Jaqueline|Ferreira da Serra|CE|2011-04-12 09:06:51|Br
63972854056|Daniela Ribeiro|26/07/1991|Fem|AMIL|Morro Daniela da Rocha|59.0|Vitoria|Barros dos Dourados|CE|1973-01-30 15:45:32|Br
68547913084|Sr. Enzo Moura|27/04/1995|Masc|AMIL|Sítio de Moreira|949.0|Álvaro Camargos|da Costa de Silveira|PB|1990-12-03 12:07:43|Br
95734102652|Erick da Mota|18/08/1971|Masc|AMIL|Jardim de da Mota|161.0|Jaraguá|Melo Verde|RJ|2007-07-25 12:04:03|Br
62830974131|Miguel Fogaça|02/01/1973|Masc|AMIL|Rua Ramos|472.0|Minas Caixa|Santos|PR|1981-06-17 11:05:58|Br
28659704185|Thiago da Mota|07/11/2010|Masc|AMIL|Estrada Cardoso|888.0|Mineirão|da Conceição de Minas|ES|1978-05-31 12:29:36|Br
05287139659|Luiz Gustavo Teixeira|30/11/1980|Masc|AMIL|Distrito Luiz Otávio Martins|953.0|São Cristóvão|Dias do Sul|RO|1992-04-28 01:27:16|Br
60129834769|Lorena Viana|21/03/1982|Fem|AMIL|Largo da Rosa|357.0|Novo Ouro Preto|da Mota de da Mota|MT|1988-06-28 22:14:22|Br
63205984170|Olivia Cardoso|24/02/1997|Fem|AMIL|Ladeira da Cruz|587.0|Itatiaia|Almeida de Duarte|AC|1984-03-10 15:51:09|Br
76513829437|Isaac Freitas|30/05/2020|Masc|AMIL|Chácara Moura|911.0|Virgínia|Moura da Serra|PB|2002-07-10 03:25:08|Br
91403587639|Vinicius Martins|25/03/1981|Masc|AMIL|Viela de Barbosa|122.0|Silveira|da Conceição|RO|1996-02-12 13:51:27|Br
24319706803|Eduardo Almeida|27/02/2007|Masc|AMIL|Favela Bernardo Almeida|461.0|Lagoinha Leblon|Cavalcanti|CE|1995-07-17 02:47:25|Br
84517096300|Dr. Gabriel Cardoso|19/09/1992|Masc|AMIL|Vereda Gomes|684.0|Santa Inês|Moreira do Oeste|TO|1988-06-13 14:38:17|Br
43829107579|Murilo Castro|02/10/1997|Masc|AMIL|Praça da Cruz|881.0|Guaratã|Jesus|ES|2000-04-11 16:24:30|Br
81693724537|Dra. Maria Clara Campos|09/12/1992|Fem|AMIL|Quadra de Souza|996.0|Senhor Dos Passos|Porto|AC|1977-06-10 17:37:19|Br
17632805940|Gustavo Azevedo|07/03/1990|Masc|AMIL|Estação Davi da Luz|569.0|Araguaia|da Mota de Fernandes|PA|1993-04-22 15:17:20|Br
46038917500|Júlia Costa|28/11/2017|Fem|AMIL|Trecho de da Cruz|844.0|Manacas|Nogueira de Silveira|RO|1983-12-21 23:36:56|Br
46718205958|Kaique Dias|07/09/1981|Masc|AMIL|Campo de Cunha|396.0|Cenaculo|Cavalcanti do Sul|CE|1994-01-17 05:39:04|Br
35267019895|Thales Costa|09/06/2021|Masc|AMIL|Lagoa Jesus|643.0|Santa Terezinha|Ribeiro|DF|2019-01-12 09:55:44|Br
97345106225|Alexandre Almeida|04/11/2018|Masc|AMIL|Recanto Isabelly Caldeira|605.0|Bandeirantes|Cunha de Porto|MG|1983-07-19 07:09:06|Br
86327405983|Larissa da Cunha|01/11/1984|Fem|AMIL|Jardim Melissa Martins|340.0|Jardim São José|Silva|PE|1983-05-07 18:48:06|Br
95328107497|Laís Viana|15/12/1980|Fem|AMIL|Chácara Nascimento|643.0|Vila Bandeirantes|Porto dos Dourados|MA|2012-02-09 07:44:00|Br
42501396898|Dr. Fernando Pinto|25/09/2021|Masc|AMIL|Passarela Maria Eduarda Gomes|999.0|Piraja|Cavalcanti de Viana|MA|1985-10-08 14:52:45|Br
47906512316|Ana Luiza Pereira|24/07/1974|Fem|AMIL|Colônia Martins|641.0|Jaqueline|Gomes|RS|1978-07-04 11:07:31|Br
48736159093|Lara Rezende|18/07/2016|Fem|AMIL|Alameda Novaes|749.0|Embaúbas|Castro|SC|2002-01-16 19:51:06|Br
71650328940|Eloah Fogaça|12/08/1976|Fem|AMIL|Via de da Luz|382.0|Nazare|Nascimento de Silva|AL|2022-06-12 22:54:45|Br
09534128651|Enzo Gabriel Ferreira|16/12/2016|Masc|AMIL|Recanto de Carvalho|473.0|Estrela Do Oriente|Gonçalves|ES|2018-03-17 18:25:58|Br
52640138960|Lucca Moura|19/05/1973|Masc|AMIL|Praça de Campos|266.0|Vila Ipiranga|Viana|ES|2015-12-25 02:06:07|Br
62934108740|Kaique Dias|11/02/1991|Masc|AMIL|Lago de Viana|734.0|Itatiaia|Melo|SC|1973-06-04 23:14:38|Br
41328697509|Davi Luiz das Neves|05/08/1975|Masc|AMIL|Condomínio Barros|567.0|Vila Bandeirantes|Carvalho|RR|2005-07-25 02:47:47|Br
87421906304|João Lucas Azevedo|21/06/2010|Masc|AMIL|Área de da Cruz|530.0|Cardoso|Porto|AL|2015-12-24 06:31:27|Br
93017862577|Davi Lucca Lima|18/07/2010|Masc|AMIL|Jardim de Moura|470.0|Buraco Quente|Peixoto|RR|2005-12-02 05:32:11|Br
05647321844|Juliana Carvalho|04/10/2007|Fem|AMIL|Estação Pires|893.0|Oeste|Barbosa|SC|2006-05-03 02:11:04|Br
97546320143|Daniel da Luz|27/04/1988|Masc|AMIL|Residencial Ana Lívia da Mota|458.0|Vila Antena Montanhês|Sales do Campo|CE|1979-08-27 01:16:38|Br
52867043107|Sr. João Pedro da Cruz|07/06/1999|Masc|AMIL|Aeroporto Cunha|311.0|Vila Nossa Senhora Do Rosário|Nunes|MG|1980-11-13 10:49:34|Br
91240586701|Dr. Danilo Freitas|02/09/2001|Masc|AMIL|Quadra Murilo Moraes|848.0|Camargos|Moura de Freitas|GO|1984-03-09 08:14:50|Br
32547189097|Julia Novaes|07/01/2019|Fem|AMIL|Distrito Pires|928.0|Vila Canto Do Sabiá|da Mata do Norte|AM|1976-03-22 07:29:59|Br
25697804300|Luiz Gustavo Ferreira|15/01/1997|Masc|AMIL|Alameda Melo|382.0|Cruzeiro|Fogaça|AM|2020-04-07 12:53:04|Br
39865740184|Lorenzo Aragão|09/11/2009|Masc|AMIL|Praia Maysa Lopes|169.0|Coração De Jesus|Azevedo|PA|1988-01-04 16:39:35|Br
58416273928|Luiz Felipe Nogueira|27/03/1993|Masc|AMIL|Passarela Bryan da Rosa|745.0|Vila Nova Gameleira 3ª Seção|Pinto de da Luz|TO|1978-10-25 18:47:29|Br
59316748291|Arthur Gonçalves|16/02/1980|Masc|AMIL|Ladeira Caroline Azevedo|403.0|São Vicente|Pires|PB|1973-03-25 02:23:49|Br
21806543753|Dra. Vitória Almeida|31/12/2014|Fem|AMIL|Estação Jesus|573.0|Vila Sesc|Nogueira|BA|1992-10-23 20:44:40|Br
15876390259|Maria Alice Ramos|09/01/1970|Fem|AMIL|Fazenda Nogueira|264.0|Vila Boa Vista|Nunes de Mendes|MG|2008-03-01 01:08:02|Br
42165078326|Laura Farias|07/08/2011|Fem|AMIL|Travessa de Silva|547.0|Nova Granada|Gonçalves dos Dourados|MA|1978-04-29 01:41:04|Br
07384516226|João Miguel Jesus|17/01/1992|Masc|AMIL|Alameda de da Rocha|116.0|Tupi A|Monteiro|BA|2003-12-16 04:30:45|Br
62807549365|Henrique Moreira|05/03/1971|Masc|AMIL|Morro de Fogaça|730.0|Itatiaia|Rocha de da Luz|AM|1988-02-04 00:19:53|Br
41073256871|Luiza Peixoto|12/07/1984|Fem|AMIL|Lago de Rodrigues|628.0|Minas Caixa|Fernandes de Moreira|PA|1988-04-18 04:23:55|Br
34621970534|João Felipe Aragão|26/01/1970|Masc|AMIL|Via Santos|583.0|Beija Flor|Freitas da Mata|DF|1974-06-10 21:50:42|Br
16809572368|Emanuel Cavalcanti|09/04/1983|Masc|AMIL|Trecho Jesus|920.0|Boa União 2ª Seção|da Paz|TO|1982-09-23 20:12:52|Br
30619274840|Carolina Viana|27/05/2017|Fem|AMIL|Sítio de da Cunha|664.0|Beira Linha|Aragão de Goiás|DF|2013-05-08 17:12:35|Br
97631280487|Bárbara da Costa|21/05/1979|Fem|AMIL|Loteamento Maysa Cardoso|94.0|Ernesto Nascimento|da Mota|AM|2014-05-21 18:18:11|Br
37621045906|Eduarda Peixoto|25/08/1987|Fem|AMIL|Condomínio Bruna Novaes|826.0|Santa Isabel|Pinto Grande|MA|1981-03-12 05:13:16|Br
09786423178|Maysa Fernandes|23/06/1977|Fem|AMIL|Recanto Sofia Teixeira|586.0|Jardim Guanabara|da Mota|PA|2003-09-10 02:29:55|Br
37516942006|Ryan das Neves|20/03/2014|Masc|AMIL|Viela Mendes|728.0|Vila Real 2ª Seção|Ferreira do Campo|RO|1996-01-10 23:58:16|Br
91627035443|Ana Beatriz Costa|04/12/2011|Fem|AMIL|Avenida Duarte|696.0|Floramar|Souza Alegre|PA|1990-11-08 09:03:27|Br
50293687447|Heloísa Cardoso|08/12/2016|Fem|AMIL|Parque Vieira|869.0|Senhor Dos Passos|Alves da Mata|PI|2009-06-22 06:17:31|Br
13609527480|Emanuelly Santos|25/11/1982|Fem|AMIL|Rodovia de Aragão|632.0|Horto Florestal|Santos|SC|1982-01-02 15:02:18|Br
81395267030|Ana Laura Teixeira|28/04/1972|Fem|AMIL|Esplanada de da Paz|749.0|Nova Cachoeirinha|Cardoso dos Dourados|CE|1991-11-06 12:30:26|Br
69145302707|Alexandre Costela|25/05/2006|Masc|AMIL|Jardim Santos|303.0|São João|Rezende|RR|1992-11-22 05:10:06|Br
42617930599|Vitor Duarte|26/10/2017|Masc|AMIL|Chácara Joana Novaes|824.0|Jardim São José|Campos|RR|2005-01-26 16:19:32|Br
93276150425|Juliana Cardoso|17/03/1973|Fem|AMIL|Estação de Silva|580.0|Marajó|Moraes|GO|2000-05-07 20:53:01|Br
89306124589|Luiz Felipe Peixoto|05/12/2001|Masc|AMIL|Condomínio da Luz|295.0|Maria Tereza|Gonçalves da Serra|GO|2003-05-11 22:31:17|Br
39046187500|Leandro Cardoso|05/10/2009|Masc|AMIL|Área Ribeiro|112.0|Vila Minaslandia|Monteiro|RO|1976-09-05 16:26:52|Br
20173945643|Benício Porto|11/01/2017|Masc|AMIL|Alameda de Almeida|510.0|Aguas Claras|Gomes|CE|1970-05-20 17:08:03|Br
19685427011|Dra. Alana Azevedo|14/11/2019|Fem|AMIL|Rua de Castro|398.0|Vila Paquetá|Lima do Norte|PR|1974-09-19 23:22:32|Br
12340967813|Dr. Pedro Henrique Ferreira|14/01/2006|Masc|AMIL|Praça Julia Freitas|545.0|Vila Cloris|Souza de Farias|PB|1986-11-23 12:10:43|Br
40158623924|Joaquim Santos|18/07/2017|Masc|AMIL|Conjunto Ribeiro|776.0|Alto Caiçaras|Azevedo|SP|2011-11-29 03:32:35|Br
56728130462|Erick Melo|13/06/1984|Masc|AMIL|Favela Raquel Caldeira|794.0|Biquinhas|Fogaça de Barros|MG|2004-01-28 10:58:28|Br
10458239615|Rodrigo Azevedo|21/10/1977|Masc|AMIL|Lagoa Mendes|869.0|Nova Cachoeirinha|Mendes|PE|2001-07-18 17:20:02|Br
68143279537|Davi Luiz Caldeira|14/05/1981|Masc|AMIL|Praia Ferreira|759.0|João Alfredo|Alves do Amparo|PB|1977-05-19 14:38:21|Br
56798213464|Milena Mendes|27/11/1991|Fem|AMIL|Praça de da Mata|119.0|Vila Da Ária|da Rocha|MA|1998-04-25 18:46:42|Br
03275489160|Sr. Pedro Lucas Pereira|05/03/2016|Masc|AMIL|Passarela Silveira|363.0|Santa Rita De Cássia|Nascimento|AL|1988-12-06 03:44:54|Br
94386157255|Dr. Daniel Mendes|27/09/1978|Masc|AMIL|Campo Maria Clara Monteiro|490.0|Vila Nova Gameleira 1ª Seção|das Neves|DF|2005-07-26 16:52:55|Br
82163940713|Maria Fernanda Moraes|04/11/1994|Fem|AMIL|Vereda da Costa|693.0|Estoril|Cardoso|TO|2010-01-11 22:15:05|Br
05312976407|Dr. Lucca Lima|03/02/1990|Masc|AMIL|Campo Gustavo Henrique Nogueira|972.0|Aeroporto|Jesus|AL|1993-07-18 22:13:03|Br
27086319503|Sofia Melo|31/03/1981|Fem|AMIL|Colônia João Guilherme Costela|273.0|Céu Azul|da Rocha|SP|1992-11-02 03:04:50|Br
93601278502|Caio Rocha|30/12/1976|Masc|AMIL|Esplanada Nicole Costela|196.0|Itatiaia|Campos das Flores|AM|1974-04-26 14:20:28|Br
36520841951|Samuel da Costa|01/07/1999|Masc|AMIL|Rodovia Caldeira|432.0|Vila Satélite|da Paz|AC|1990-07-05 14:47:25|Br
98723504188|Calebe Barbosa|04/01/2000|Masc|AMIL|Alameda de Nogueira|128.0|João Pinheiro|Sales|MS|1988-04-29 00:05:12|Br
58702394197|Davi Lucas da Paz|22/03/2006|Masc|AMIL|Condomínio Nascimento|50.0|Liberdade|Gonçalves Alegre|PA|1974-03-19 06:58:20|Br
56172403907|Júlia Nunes|19/10/2005|Fem|AMIL|Parque Jesus|687.0|Solar Do Barreiro|Campos|RR|1982-11-29 02:28:52|Br
80734561920|Sophie Alves|15/02/2011|Fem|AMIL|Pátio de Rocha|364.0|Mariquinhas|da Cruz|MA|2007-02-07 00:12:19|Br
29368451060|Nathan Araújo|13/08/1980|Masc|AMIL|Vila Silveira|986.0|São Francisco Das Chagas|Ferreira da Mata|MA|1982-04-27 16:41:43|Br
35267940810|Eduarda Nogueira|07/12/1994|Fem|AMIL|Praia Rezende|721.0|Biquinhas|Nascimento|SC|2016-04-03 23:01:46|Br
71650398212|Yuri da Mota|07/11/2021|Masc|AMIL|Vereda Araújo|225.0|Santa Rita De Cássia|Porto|SC|1976-04-22 10:10:48|Br
72439816078|João Guilherme Ramos|21/07/1988|Masc|AMIL|Fazenda Ferreira|850.0|Engenho Nogueira|da Cunha Alegre|AM|2020-01-01 08:27:58|Br
43051798223|Dra. Luiza Silveira|24/06/2000|Fem|AMIL|Rodovia de Alves|180.0|Alta Tensão 2ª Seção|da Rosa|TO|1977-08-08 13:18:51|Br
92164057830|Dr. Luigi Silveira|30/10/1971|Masc|AMIL|Estação Daniel Freitas|587.0|Ermelinda|Rocha|RR|1986-05-01 09:51:10|Br
86514739075|Gabrielly da Cruz|30/08/1983|Fem|AMIL|Colônia Vieira|647.0|Ribeiro De Abreu|Vieira|TO|1970-06-24 11:59:13|Br
43180276517|Luiz Miguel da Paz|24/08/2000|Masc|AMIL|Lago de da Luz|16.0|Vila Da Ária|Barbosa|PR|1976-03-11 01:44:15|Br
36021895703|Sr. Joaquim da Conceição|31/07/1987|Masc|AMIL|Jardim de Cardoso|401.0|Colégio Batista|Pinto da Serra|SC|1979-12-29 15:52:12|Br
56137804984|Sr. Alexandre da Luz|01/04/1987|Masc|AMIL|Trevo João Pedro Pinto|256.0|Tupi B|Rocha|TO|1994-10-13 14:44:00|Br
60519273443|Sr. Luiz Henrique Ribeiro|18/03/1984|Masc|AMIL|Parque Freitas|537.0|Pilar|Fernandes de Goiás|MA|1985-01-18 07:40:53|Br
59860432198|Eduardo Pires|12/11/1987|Masc|AMIL|Área de Rocha|585.0|Anchieta|Freitas da Serra|TO|2022-02-07 22:00:47|Br
92406715361|Eduarda Ramos|27/10/2008|Fem|AMIL|Alameda de Souza|193.0|Urca|Gonçalves|PE|1998-06-21 17:59:51|Br
03827649510|Isabelly Santos|05/06/2019|Fem|AMIL|Lagoa Mendes|932.0|Unidas|Santos|CE|1987-02-05 10:28:58|Br
85673210426|Joana Cunha|25/11/1978|Fem|AMIL|Travessa de Barros|947.0|Sion|Mendes da Mata|MG|1977-04-28 15:23:14|Br
32159804797|Sra. Cecília Rodrigues|16/03/2022|Fem|AMIL|Trevo de da Paz|492.0|Nova Vista|da Cunha do Sul|RR|1978-11-01 17:51:30|Br
96827341003|Nicole Castro|29/06/1983|Fem|AMIL|Alameda Agatha Barros|741.0|Vila Barragem Santa Lúcia|Araújo Alegre|ES|1977-07-08 09:39:21|Br
84730612922|Emanuel Barbosa|06/12/2013|Masc|AMIL|Esplanada Diego Cunha|962.0|Lagoinha|Pires de Silveira|AM|2018-11-27 12:51:58|Br
73819260595|Bernardo Alves|31/10/1981|Masc|AMIL|Passarela Viana|269.0|Vila Santa Monica 2ª Seção|Ferreira|SP|1989-10-11 20:35:54|Br
43105897666|Amanda da Cruz|24/05/1981|Fem|AMIL|Via de Silveira|541.0|São Marcos|Barros do Campo|CE|1986-10-11 16:52:58|Br
58712306444|Giovanna Carvalho|02/02/1972|Fem|AMIL|Favela Novaes|394.0|Vila Copacabana|da Costa|SC|1987-07-18 14:04:59|Br
71950238423|Ana Lívia Vieira|23/02/2000|Fem|AMIL|Favela Gustavo Henrique Viana|739.0|Marieta 2ª Seção|Monteiro do Oeste|MT|1985-12-29 06:11:17|Br
84695137020|Arthur da Luz|20/03/1997|Masc|AMIL|Viela de Freitas|220.0|Vila Dos Anjos|Monteiro|MG|2020-09-07 06:35:40|Br
19607283503|André da Cunha|24/06/1997|Masc|AMIL|Quadra de Porto|973.0|Planalto|Aragão de Nunes|GO|1999-04-21 12:54:30|Br
32706941561|Daniel Gomes|20/03/2018|Masc|AMIL|Favela de da Conceição|636.0|Santo André|Pinto|SP|1990-04-28 04:24:33|Br
58620731912|Joaquim Cunha|18/06/1973|Masc|AMIL|Travessa da Rosa|585.0|Vila São Gabriel Jacui|Teixeira|PB|1999-06-11 10:43:11|Br
40519672801|Raul Vieira|31/08/1973|Masc|AMIL|Avenida Caldeira|347.0|Vila Madre Gertrudes 1ª Seção|Alves das Flores|MT|2001-03-27 15:16:44|Br
61903582768|Luiz Gustavo Moraes|04/12/2013|Masc|AMIL|Travessa de da Luz|363.0|Vila Engenho Nogueira|da Luz de Porto|RJ|2018-08-30 00:21:50|Br
73195042606|Pedro Campos|18/09/1996|Masc|AMIL|Vale da Paz|170.0|Castelo|Campos Grande|RJ|1989-04-26 12:26:53|Br
79830612422|Maria Cecília Melo|07/02/2010|Fem|AMIL|Fazenda de Rocha|691.0|Minaslandia|Rezende|TO|2010-10-04 06:02:14|Br
31094275832|Isaac Lopes|21/06/1975|Masc|AMIL|Passarela Maysa Rezende|983.0|Jardim Atlântico|Araújo|AC|1972-08-10 03:25:59|Br
32854610989|Heitor Gonçalves|03/08/1973|Masc|AMIL|Núcleo Pinto|395.0|Trevo|Rodrigues dos Dourados|AL|2012-12-09 04:19:15|Br
74329680556|Isaac Porto|09/01/2003|Masc|AMIL|Viaduto Heitor da Luz|925.0|Santa Lúcia|Sales|MG|1971-04-24 20:12:49|Br
30671894501|Caio Melo|27/02/1980|Masc|AMIL|Jardim Rafael Almeida|385.0|Jaqueline|Ferreira|SC|2022-01-08 09:49:00|Br
54081673993|Carolina Viana|24/11/1992|Fem|AMIL|Lago de Gonçalves|891.0|Xodo-Marize|Nascimento de Cavalcanti|MG|1976-12-14 21:05:15|Br
20756493838|Enrico Cardoso|26/12/1977|Masc|AMIL|Estação de da Rocha|247.0|Vila Cemig|da Luz|RO|2000-01-24 01:35:20|Br
13562704844|Theo Peixoto|07/06/2006|Masc|AMIL|Distrito Emanuel Moraes|931.0|Cabana Do Pai Tomás|Pereira do Oeste|AL|2010-05-20 15:28:41|Br
71589624319|Dra. Lara Duarte|22/01/2014|Fem|AMIL|Residencial Caldeira|269.0|Lagoinha Leblon|Ferreira|AL|2016-08-20 13:38:47|Br
21538769077|Murilo da Cunha|21/05/2012|Masc|AMIL|Viaduto da Mota|187.0|Vila Nova Gameleira 3ª Seção|Alves do Amparo|RS|2017-07-31 12:35:27|Br
70821564307|Enrico Moura|01/11/1992|Masc|AMIL|Núcleo Ana Luiza Gonçalves|707.0|Outro|Freitas|PR|2002-07-01 11:33:48|Br
86213970568|Isabella Souza|03/03/1992|Fem|AMIL|Condomínio Viana|444.0|Conjunto Califórnia Ii|Moraes|AL|1972-10-26 13:21:54|Br
76421095801|Pedro Henrique da Cunha|24/10/1996|Masc|AMIL|Área de da Cruz|604.0|Vila Suzana Primeira Seção|da Paz de da Mota|RS|2000-09-16 21:33:08|Br
59487316000|Alícia Santos|18/08/2022|Fem|AMIL|Vale Maria Sophia Mendes|401.0|Mariquinhas|Barbosa|ES|2009-07-18 17:08:07|Br
81593406720|Maria Sophia Nogueira|13/04/2007|Fem|AMIL|Lagoa Ryan Costela|408.0|Antonio Ribeiro De Abreu 1ª Seção|Azevedo da Serra|CE|2016-06-17 01:37:29|Br
31704589657|Felipe Santos|07/11/2015|Masc|AMIL|Área Luiz Fernando Pinto|268.0|Nossa Senhora De Fátima|Teixeira da Serra|PB|2019-09-06 01:37:25|Br
35416089270|Sra. Maria Cecília da Cruz|16/02/1976|Fem|AMIL|Parque Luiz Fernando da Cunha|473.0|Alto Barroca|Moura do Campo|MT|1974-11-19 05:38:22|Br
69713024869|Carolina Mendes|26/05/1988|Fem|AMIL|Esplanada de Nascimento|423.0|Trevo|Barbosa de Nunes|SP|1977-09-11 13:57:58|Br
19482763050|Maria Luiza da Mota|09/12/2013|Fem|AMIL|Sítio Araújo|806.0|Vila Satélite|Nunes da Mata|GO|1997-02-04 08:20:18|Br
56842970130|Calebe Oliveira|18/11/1983|Masc|AMIL|Ladeira de Cardoso|238.0|Mariquinhas|Pires dos Dourados|AP|1970-03-27 16:17:57|Br
79285631428|Cauã Ribeiro|03/04/1982|Masc|AMIL|Favela de Moraes|151.0|Vila Ipiranga|Nunes do Sul|CE|1993-11-27 22:16:38|Br
63251894005|Srta. Heloísa Silveira|19/09/1999|Fem|AMIL|Rua Francisco Viana|157.0|Lagoinha Leblon|Cardoso de Minas|AL|2001-08-01 04:53:18|Br
69178420369|Alice Almeida|30/06/1993|Fem|AMIL|Rua de da Conceição|813.0|Vila Maria|Martins das Pedras|MS|1974-03-02 02:45:10|Br
03496187204|Sofia da Paz|24/02/1978|Fem|AMIL|Fazenda de Rezende|461.0|Vila Paquetá|Campos do Sul|AM|1987-08-06 15:15:45|Br
70948521341|Eloah Alves|19/10/2007|Fem|AMIL|Pátio Gomes|963.0|Vila Ouro Minas|Souza das Pedras|MG|2020-04-07 08:31:16|Br
62705398465|Bryan Alves|05/08/2009|Masc|AMIL|Fazenda Ana Laura Santos|619.0|São Jorge 2ª Seção|Rocha|DF|1987-01-04 03:44:55|Br
42876109549|Clarice Ferreira|31/10/2009|Fem|AMIL|Lago Carvalho|386.0|Barreiro|Barros|AP|1990-09-07 18:32:49|Br
23986470131|Isabel das Neves|12/04/2020|Fem|AMIL|Vereda Peixoto|319.0|São Gabriel|Campos do Galho|AM|2009-11-20 16:22:10|Br
31576489000|Arthur da Mata|06/07/2000|Masc|AMIL|Praça de Ferreira|701.0|Vila Cloris|Vieira da Prata|AC|1996-12-07 07:47:24|Br
40657182362|Igor Lopes|18/02/1988|Masc|AMIL|Feira Ana Sophia Cunha|961.0|Vila Satélite|Silva da Praia|PA|1981-10-20 17:20:15|Br
35014697216|Miguel Mendes|04/05/1979|Masc|AMIL|Conjunto Yuri Pinto|323.0|Comiteco|Azevedo das Pedras|RR|2009-06-02 07:30:51|Br
73269514891|Caroline Carvalho|24/01/1971|Fem|AMIL|Distrito Maria Eduarda da Paz|116.0|Conjunto Santa Maria|Dias do Galho|SC|1991-11-06 12:19:04|Br
23704916803|Nicole Vieira|06/07/1978|Fem|AMIL|Trevo de Campos|919.0|Vera Cruz|Cardoso do Norte|PB|2007-10-26 15:23:59|Br
49058726185|Sabrina das Neves|13/05/1996|Fem|AMIL|Rodovia de Barros|703.0|Nova Floresta|Silveira do Sul|GO|1993-06-20 01:30:10|Br
95076238410|Nicolas Correia|03/04/1974|Masc|AMIL|Chácara de Porto|71.0|Alto Dos Pinheiros|Araújo de Rodrigues|AP|2023-03-27 00:06:18|Br
10753924897|Caroline da Cruz|31/10/1981|Fem|AMIL|Jardim de da Paz|870.0|Conjunto Bonsucesso|Ramos|BA|1991-02-17 19:00:11|Br
10253749670|Rafael Martins|28/12/2009|Masc|AMIL|Feira Lopes|327.0|São Cristóvão|Alves do Galho|CE|1984-04-15 04:30:18|Br
65891247364|Sra. Melissa Campos|05/12/2001|Fem|AMIL|Viaduto Silveira|71.0|São Lucas|Ribeiro|GO|1986-02-09 03:25:44|Br
24058316942|Pietra Aragão|11/08/2011|Fem|AMIL|Esplanada Bruna Silva|522.0|Boa Esperança|Silva das Pedras|SC|2000-01-01 14:03:50|Br
35704198279|Vicente Moreira|27/04/1982|Masc|AMIL|Estrada Alves|798.0|Ribeiro De Abreu|Mendes|GO|2017-09-07 03:09:25|Br
72963548010|Sr. Enrico Sales|13/04/2011|Masc|AMIL|Ladeira Julia Mendes|595.0|Solar Do Barreiro|da Luz|DF|1971-03-21 14:26:28|Br
38914627519|Kaique Souza|03/03/2023|Masc|AMIL|Setor de da Cunha|224.0|São Marcos|Moreira do Amparo|AP|1981-10-15 11:46:05|Br
93064852124|Pietro Caldeira|04/02/1980|Masc|AMIL|Praia Sales|282.0|Vila Jardim Montanhes|Rodrigues|ES|1970-03-15 03:50:32|Br
45298016324|Benício Dias|26/01/2012|Masc|AMIL|Ladeira de Peixoto|0.0|Buraco Quente|Campos da Mata|PA|1987-01-04 08:59:20|Br
90865712395|Arthur Teixeira|08/08/1998|Masc|AMIL|Rodovia Rocha|333.0|São Marcos|Freitas|PA|1970-04-21 03:46:35|Br
